FIZZAROTTI,LUCIA IN COPPOLA,ITALIANA,16/10/1922,F,12/1/2020,12/1/2030,CAGLIARI
MUZZUPAPPA,FELIX MARIA,ITALIANA,14/13/1931,M,11/13/2023,11/13/2033,TERAMO
WAGER,LUCIA CLAUDIA,ITALIANA,5/5/1915,F,27/12/2023,27/12/2033,CAMPOBASSO
LUALDI,OLGA ANGELA,ITALIANA,20/6/1966,F,25/3/2019,25/3/2029,FIRENZE
PIVA,FRANCESCO SANNIO,ITALIANA,9/12/1942,M,3/9/2020,3/9/2030,VENEZIA
DIBACCO,MARTINA MARIA,ITALIANA,11/2/1950,F,14/8/2015,14/8/2025,CAMPOBASSO
FIZZAROTTI,REALINO,ITALIANA,16/5/2001,M,19/6/2017,19/6/2027,NUORO
BAZZONI,MARIO ORLANDO,ITALIANA,26/8/1910,M,14/8/2020,14/8/2030,BOLOGNA
AMUZZINI,DONATELLA RITA MARIA,ITALIANA,16/10/1943,F,4/9/2020,4/9/2030,VENEZIA
DALFOVO,GOTTFRIED,ITALIANA,26/8/1979,M,2/9/2019,2/9/2029,POGGIO RENATICO
FRANCH,SEVERINO LUCANO,ITALIANA,17/3/1906,M,16/4/2021,16/4/2031,ROMA
PIETRO,ALTEO,ITALIANA,5/8/1985,M,16/1/2019,16/1/2029,FIRENZE
MENAPACE,NICOLA RENATO,ITALIANA,24/5/1905,M,7/8/2021,7/8/2031,MILANO MARITTIMA
PARACHINI,LUIGI VINCENZO,ITALIANA,15/7/1918,M,10/1/2019,10/1/2029,CAMPOBASSO
VIA,DOMENICO BARTOLOMEO,ITALIANA,18/8/1903,M,23/7/2019,23/7/2029,NUORO
BOZZUFFI,CANZIO GIUSEPPE,ITALIANA,5/10/1941,M,23/10/2022,23/10/2032,NAPOLI
GUZZON,SERGIO SALVATORE,ITALIANA,7/11/1928,M,26/4/2018,26/4/2028,PISA
MARGAGLIANO,MARIA COSTANTINA,ITALIANA,2/8/1931,F,22/13/2021,22/13/2031,BOLZANO
VACANTI,SILVIA ADRIANA,ITALIANA,27/10/1957,F,4/11/2020,4/11/2030,TERAMO
FIZZAROTTI,ERME DANTE,ITALIANA,25/3/1983,M,14/7/2017,14/7/2027,MONOPOLI
VACANTI,LUIGI OTELLO,ITALIANA,28/8/1914,M,27/2/2018,27/2/2028,CESENATICO
SPADUZZI,IVANO CAMILLO,ITALIANA,26/3/2005,M,28/6/2016,28/6/2026,BOLOGNA
BEZZO,VALENTINO LUCIO,ITALIANA,27/12/1907,M,23/2/2018,23/2/2028,CESENATICO
ACCARINI,EMENUELE,ITALIANA,17/6/1938,M,7/3/2017,7/3/2027,VENEZIA
ACCARINI,LELLA DANIELA,ITALIANA,1/12/1987,F,6/4/2015,6/4/2025,PALERMO
CAOLA,PIEREUGENIO,ITALIANA,1/8/1977,M,26/3/2018,26/3/2028,MILANO
GIZZONIO,GIOVANNI EMANUELE,ITALIANA,22/1/1945,M,7/9/2021,7/9/2031,BARI
MENAPACE,ANGELA EMILIA,ITALIANA,7/2/1912,F,7/12/2023,7/12/2033,BOLZANO
CAZZULINO,MARIANA ANNA,ITALIANA,16/1/2005,F,24/10/2015,24/10/2025,MILANO MARITTIMA
MARGAGLIANO,SECONDO BEN,ITALIANA,7/5/1943,M,14/11/2023,14/11/2033,MILANO MARITTIMA
AMUZZINI,ALFONSO ELIGIO,ITALIANA,28/12/1971,M,3/9/2022,3/9/2032,BOLOGNA
MARETTO,ANGELO RENATO,ITALIANA,8/4/1980,M,5/4/2019,5/4/2029,BOLZANO
BAZZONI,MIKAELA,ITALIANA,1/3/1926,F,9/13/2019,9/13/2029,PALERMO
PEZZUTO,ISACCO FAUSTO,ITALIANA,20/3/1987,M,14/4/2020,14/4/2030,MILANO MARITTIMA
QUOTROCHI,GUGLIELMO OSVALDO,ITALIANA,7/3/1981,M,10/6/2016,10/6/2026,POGGIO RENATICO
MARZUTTINI,MAURO LUIGI DOMENICO,ITALIANA,14/3/1910,M,23/1/2015,23/1/2025,POGGIO RENATICO
TABACCHI,IVANO MARIO,ITALIANA,15/8/1906,M,27/4/2019,27/4/2029,PISA
UZZI,ANTONIO POMPEO PIO,ITALIANA,15/4/1936,M,6/9/2018,6/9/2028,GAMBETTOLA
VALENTINO,GAVINO SALVATORE,ITALIANA,7/10/1906,M,7/9/2021,7/9/2031,CAGLIARI
QUOTROCHI,ALESSANDRO UGO,ITALIANA,18/3/1962,M,7/11/2022,7/11/2032,GAMBETTOLA
PIVA,ANNA IN PIRAS,ITALIANA,7/4/1988,F,21/8/2022,21/8/2032,PISA
RIZZI,ANDREA MARIA EMILIO,ITALIANA,13/1/1950,M,21/1/2020,21/1/2030,TERAMO
MUSARRA,LUIGI MARCELLO,ITALIANA,6/6/1933,M,4/4/2015,4/4/2025,TORINO
DOCCHIO,GIOVANNI FAU,ITALIANA,27/10/1936,M,5/5/2021,5/5/2031,BOLZANO
VALENTINI,PAOLO AUGUSTO,ITALIANA,5/2/1946,M,3/5/2020,3/5/2030,VIBO VALENTIA
PINAMONTI,REMO RENZO,ITALIANA,22/1/2002,M,25/6/2023,25/6/2033,CAGLIARI
SALVATORE,MAURO PIETRO,ITALIANA,4/11/1964,M,28/10/2017,28/10/2027,TORINO
DIZONNO,INELDO,ITALIANA,21/1/1953,M,3/5/2015,3/5/2025,CAMPOBASSO
GUZZON,IRIS MARIA,ITALIANA,7/11/1996,F,19/13/2016,19/13/2026,MILANO MARITTIMA
SHUSETTE,VANDUCCIO,ITALIANA,26/11/1903,M,9/9/2022,9/9/2032,PALERMO
TABBANO,IVAN FILIPPO,ITALIANA,24/8/1954,M,6/9/2016,6/9/2026,BOLOGNA
PUZZUOLI,CAIO,ITALIANA,3/5/1902,M,3/2/2018,3/2/2028,VENEZIA
CASCINO,NELLA MARIA,ITALIANA,19/2/1972,F,7/13/2022,7/13/2032,FIRENZE
PIVA,PIETRO CLEMENTE,ITALIANA,2/10/1927,M,23/7/2023,23/7/2033,TORINO
FIZZAROTTI,CANDIDO AGOSTINO,ITALIANA,9/4/1971,M,22/2/2019,22/2/2029,ROMA
BEZZO,LUIGI GERARD,ITALIANA,10/10/1936,M,15/5/2018,15/5/2028,MILANO MARITTIMA
ACCARINI,RAOUL ANTONIO,ITALIANA,18/4/1950,M,16/5/2015,16/5/2025,CAMPOBASSO
QUADAGNO,MARETTA,ITALIANA,12/2/1970,F,7/7/2021,7/7/2031,BARI
MON,DOLORICO,ITALIANA,17/1/1927,M,24/10/2022,24/10/2032,POGGIO RENATICO
SHUSETTE,TIZIANO CARMINE,ITALIANA,9/10/1937,M,11/11/2016,11/11/2026,BOLZANO
ACCARINI,PIETRO GIOVANNI D.,ITALIANA,23/11/1939,M,20/7/2022,20/7/2032,POGGIO RENATICO
MENAPACE,SIRA,ITALIANA,19/8/1954,F,13/8/2019,13/8/2029,TRENTO
SYRACUSE,GIUSEPPE BONIFACIO,ITALIANA,18/4/1950,M,14/8/2016,14/8/2026,PISA
STEFANO,STANIS,ITALIANA,13/12/1983,M,21/2/2020,21/2/2030,BOLZANO
FAZZOLARI,GIANNI LAPO NILO,ITALIANA,9/2/1909,M,2/5/2017,2/5/2027,VERCELLI
TABACCHI,GIAMPAOLA ELISABETTA,ITALIANA,11/12/1920,F,24/6/2016,24/6/2026,BARI
OZELLO,SALVATORE LUIGI,ITALIANA,9/8/1956,M,19/7/2015,19/7/2025,BOLZANO
MARZUTTINI,UMBERTO PIO,ITALIANA,12/6/1997,M,5/13/2019,5/13/2029,VERCELLI
BUZZURRO,SILVERO,ITALIANA,24/5/1905,M,4/11/2021,4/11/2031,NUORO
PARACHINI,SIGNORA,ITALIANA,23/5/2007,F,21/2/2016,21/2/2026,CAMPOBASSO
RUSSO,ERMANNO,ITALIANA,27/10/1912,M,10/13/2017,10/13/2027,NUORO
BOZZUFFI,MARA ALESSANDRA,ITALIANA,12/2/1933,F,21/10/2021,21/10/2031,CESENATICO
TABBANO,TINDARO,ITALIANA,8/7/1953,M,10/7/2019,10/7/2029,POGGIO RENATICO
MARGAGLIANO,ENIS ANGELO,ITALIANA,20/9/2009,M,9/13/2019,9/13/2029,PISA
GHOISIO,CAMILLO GIORGIO,ITALIANA,27/7/1923,M,6/8/2019,6/8/2029,BARI
MUZZUPAPPA,LISBETH,ITALIANA,25/12/1992,F,19/12/2015,19/12/2025,PALERMO
CARZOLA,GASPARINO,ITALIANA,25/13/1994,M,8/11/2022,8/11/2032,ROMA
PINAMONTI,NAPOLEONE FRANCESCO,ITALIANA,27/1/1961,M,6/1/2018,6/1/2028,TORINO
VACANTI,ESILIO,ITALIANA,27/5/1952,M,28/7/2021,28/7/2031,GAMBETTOLA
LUALDI,MARIO ROMEO,ITALIANA,16/1/1991,M,15/2/2019,15/2/2029,PISA
ANA,SALVATORE ANTONY,ITALIANA,28/9/1940,M,4/11/2018,4/11/2028,TRENTO
DEAUGUSTINO,MARIO AGRIPPINO,ITALIANA,21/10/1929,M,8/1/2017,8/1/2027,CESENATICO
RIZZI,DAMIAMO,ITALIANA,26/3/1943,M,17/2/2021,17/2/2031,ROMA
TOBA,DONATO VITO,ITALIANA,22/5/1934,M,5/8/2017,5/8/2027,ROMA
ROSSI,DAMIANA CATERINA,ITALIANA,25/10/1963,F,21/7/2018,21/7/2028,GAMBETTOLA
DÏARTIBALE,ARTIDORO,ITALIANA,13/4/1953,M,3/7/2019,3/7/2029,NUORO
DEZZUTTI,GIANPIER,ITALIANA,13/7/1902,M,23/8/2022,23/8/2032,CAGLIARI
FLAIM,IMMACOLATA VINCENZA,ITALIANA,4/5/1974,F,25/4/2022,25/4/2032,VENEZIA
LUALDI,ASSUNTA MARIA,ITALIANA,11/13/1925,F,3/3/2023,3/3/2033,FIRENZE
CLIVIO,OELLEGRINO,ITALIANA,10/13/1976,M,15/10/2023,15/10/2033,MONOPOLI
VASALLO,TULLIA IRIDE,ITALIANA,1/7/1998,F,12/12/2017,12/12/2027,VIBO VALENTIA
FIZZAROTTI,EMILIA WANDA,ITALIANA,11/9/1902,F,27/10/2022,27/10/2032,PALERMO
CASCINO,GIULIANO GIORGI,ITALIANA,1/7/1925,M,21/5/2017,21/5/2027,CAGLIARI
MARGAGLIANO,LIDIA ELVIRA,ITALIANA,26/7/1943,F,25/4/2022,25/4/2032,VENEZIA
CANZUTTI,COSTANTIN,ITALIANA,25/3/1910,M,27/4/2023,27/4/2033,CAMPOBASSO
PAPUCCI,CRISTINA ESTER,ITALIANA,27/4/1911,F,7/9/2020,7/9/2030,VENEZIA
PINAMONTI,FRANCESCO MARIA ROSARIO ANTONIO,ITALIANA,15/12/1945,M,28/3/2016,28/3/2026,GAMBETTOLA
DOCCHIO,SILVIO DOMENICO PIET,ITALIANA,25/2/1914,M,21/2/2019,21/2/2029,CAGLIARI
LOZZI,VALMIRO,ITALIANA,8/3/1904,M,26/4/2018,26/4/2028,BARI
FARRUGGIA,LUCA GIANCARLO,ITALIANA,11/13/1929,M,1/7/2017,1/7/2027,CESENATICO
PUZZUOLI,ROSILIO,ITALIANA,12/6/1953,M,5/8/2021,5/8/2031,TORINO
MARGAGLIANO,MARINA ISABELLA,ITALIANA,6/9/1969,F,1/13/2022,1/13/2032,MILANO MARITTIMA
SAPUTO,ROSSANA FERRUCCIA,ITALIANA,12/8/1928,F,24/1/2023,24/1/2033,VIBO VALENTIA
BAZZONI,MARIA REGINA,ITALIANA,23/10/1940,F,23/3/2015,23/3/2025,TERAMO
RUZZOLINI,GAVINO AGOSTINO,ITALIANA,23/7/1993,M,12/5/2020,12/5/2030,MILANO MARITTIMA
PIETRO,FILIPPO MAURIZIO,ITALIANA,21/9/1913,M,2/13/2021,2/13/2031,MILANO
RUSSO,FULIO,ITALIANA,24/4/1943,M,14/5/2020,14/5/2030,VIBO VALENTIA
SALVATORE,CARLO GIUSEPPE ALDO,ITALIANA,28/5/1975,M,21/12/2022,21/12/2032,TERAMO
MON,BACHISIO SAVERIO,ITALIANA,20/5/1929,M,15/8/2015,15/8/2025,NAPOLI
UBALDI,ROBERTO GIUSEPPE,ITALIANA,1/9/1991,M,13/13/2023,13/13/2033,MILANO
SARA,ORIETTA RITA,ITALIANA,15/7/1988,F,10/6/2023,10/6/2033,TRENTO
SHUSETTE,MARTINO CARMELO,ITALIANA,7/13/1992,M,12/11/2023,12/11/2033,BOLOGNA
CEBRELLI,LUIGILDO,ITALIANA,21/2/1933,M,14/13/2020,14/13/2030,POGGIO RENATICO
CAZZULINO,ALESSANDRA STEFANIA,ITALIANA,19/4/1909,F,25/9/2018,25/9/2028,GENOVA
MIALE,TELEMACO,ITALIANA,22/12/1919,M,24/1/2023,24/1/2033,PALERMO
LUALDI,FRANCECO,ITALIANA,14/8/1918,M,26/11/2015,26/11/2025,CAGLIARI
ABALSAMO,HELENA,ITALIANA,10/13/1964,F,19/5/2023,19/5/2033,MILANO MARITTIMA
NABOT,AURELIE',ITALIANA,16/12/1963,F,11/9/2022,11/9/2032,GAMBETTOLA
ALFANO,GIAMBORTOLO,ITALIANA,5/6/1948,M,20/1/2019,20/1/2029,FIRENZE
TABACCHI,ILDA MARIA,ITALIANA,24/12/1900,F,17/6/2020,17/6/2030,GENOVA
CEBRELLI,AUDENZIO FRANCESCO,ITALIANA,6/7/1940,M,2/3/2022,2/3/2032,MILANO
PHILIP,COSIMO MARCO,ITALIANA,2/13/1925,M,6/8/2019,6/8/2029,POGGIO RENATICO
SALVATORE,GIUSYMANUELA,ITALIANA,11/12/1965,F,4/8/2021,4/8/2031,VIBO VALENTIA
CANZUTTI,ORNELLA MARIA,ITALIANA,11/5/1929,F,25/3/2019,25/3/2029,NAPOLI
CAZZULINO,ERIGO,ITALIANA,26/3/2005,M,26/4/2022,26/4/2032,ROMA
RUZZOLINI,ANTONINO LUIGI M,ITALIANA,27/8/1973,M,13/12/2015,13/12/2025,VERCELLI
GHOISIO,TEREA,ITALIANA,6/7/1970,F,13/3/2022,13/3/2032,GENOVA
ROSSI,FRANCO COSTANTINO,ITALIANA,23/13/1909,M,9/1/2015,9/1/2025,BOLOGNA
PINAMONTI,ROBERTO GIUSEPPINO,ITALIANA,25/3/1983,M,7/1/2018,7/1/2028,GENOVA
CHYURLIA,ADORNO,ITALIANA,26/3/1940,M,22/10/2019,22/10/2029,VENEZIA
DALFOVO,FLORIN CRISTIAN,ITALIANA,8/5/1921,M,3/7/2019,3/7/2029,MONOPOLI
TOMMASO,MARIA ANDREANA,ITALIANA,6/4/1905,F,13/10/2015,13/10/2025,NAPOLI
FRANCH,GIAN RICCARDO,ITALIANA,16/13/1977,M,16/1/2016,16/1/2026,CESENATICO
FARRUGGIA,GIORGIO ANGELO,ITALIANA,12/8/1943,M,20/9/2019,20/9/2029,BOLOGNA
MANACAPELLI,FULVIA MARIA,ITALIANA,26/5/1990,F,20/7/2022,20/7/2032,NAPOLI
WAGER,MARIARINA,ITALIANA,19/8/1965,F,5/9/2016,5/9/2026,MILANO MARITTIMA
MUSARRA,SERGIO NATAL,ITALIANA,7/6/2008,M,23/12/2020,23/12/2030,POGGIO RENATICO
PIVA,ENRICHETTO,ITALIANA,4/1/1976,M,22/10/2019,22/10/2029,MILANO
BUZZURRO,MARIA GIUSEPPA,ITALIANA,20/5/1908,M,21/9/2020,21/9/2030,CESENATICO
BEZZO,SETTEMBRINO,ITALIANA,11/1/1954,M,8/4/2022,8/4/2032,BOLOGNA
RIZZI,ANGELO CALOGERO,ITALIANA,13/8/1957,M,25/4/2023,25/4/2033,TORINO
PREZZI,OTELLO MARCELLO,ITALIANA,6/8/1942,M,26/10/2018,26/10/2028,MILANO
UBALDI,MARTIN HEINZ,ITALIANA,26/4/1997,M,24/7/2022,24/7/2032,BOLZANO
MOMBELLO,RENO,ITALIANA,21/7/1903,M,8/3/2018,8/3/2028,TERAMO
VALENTINO,FULVIO NATALE,ITALIANA,1/5/1981,M,6/13/2016,6/13/2026,BARI
CAOLA,FRANCESCO FIORE,ITALIANA,27/11/2005,M,17/11/2019,17/11/2029,BOLOGNA
FIZZAROTTI,PIER VITTORIO,ITALIANA,1/10/1920,M,10/5/2016,10/5/2026,TERAMO
MAZZURCO,ALESSIO FRANCESCO,ITALIANA,1/2/1931,M,21/7/2016,21/7/2026,MONOPOLI
MUSARRA,MARIA GIUSY,ITALIANA,16/5/1934,F,6/9/2015,6/9/2025,NUORO
DÏARTIBALE,CARMINE RINALDO,ITALIANA,27/9/1945,M,9/11/2018,9/11/2028,CESENATICO
SCIABA,GIUSEPPE ENNIO,ITALIANA,27/12/1950,M,17/2/2021,17/2/2031,POGGIO RENATICO
TABACCHI,PAOLO ANTONIO,ITALIANA,7/7/1938,M,14/10/2016,14/10/2026,GAMBETTOLA
ALFANO,EMIDIO CARMINE,ITALIANA,26/12/2003,M,4/12/2021,4/12/2031,POGGIO RENATICO
FAZZOLARI,ERISTO,ITALIANA,9/2/1909,M,18/9/2018,18/9/2028,MILANO MARITTIMA
PIETRO,SIMONA LEA FIORELLA,ITALIANA,5/1/1976,F,18/8/2019,18/8/2029,CESENATICO
SPADUZZI,EDDY,ITALIANA,15/12/1938,F,11/4/2019,11/4/2029,TRENTO
NABOT,AGATINO PASQUALE,ITALIANA,27/8/1973,M,26/5/2021,26/5/2031,GAMBETTOLA
MON,RINALDO MAURO,ITALIANA,13/7/1936,M,10/12/2019,10/12/2029,TORINO
BABBINI,FILIPPA MARIA,ITALIANA,12/5/1958,F,10/4/2019,10/4/2029,TERAMO
MON,GIUSEPPE VIRGINIO,ITALIANA,10/1/1958,M,12/6/2023,12/6/2033,BOLOGNA
SALVATORE,LAURA ANNUNZIATA,ITALIANA,19/13/1953,F,22/13/2021,22/13/2031,VERCELLI
CAZZULINO,ROSARIO EUGENIO,ITALIANA,3/5/1958,M,23/4/2016,23/4/2026,TRENTO
MOMBELLO,FAUSTO CARLO ROCCO,ITALIANA,14/6/1931,M,22/4/2017,22/4/2027,GAMBETTOLA
CAOLA,GFIOVANNI,ITALIANA,8/6/1945,M,15/2/2022,15/2/2032,MILANO
TABBANO,ROBERTO FELICE,ITALIANA,7/13/1902,M,19/9/2015,19/9/2025,BOLZANO
GARAVAGLIA,KARL KANDIDUS,ITALIANA,6/3/1988,M,6/11/2021,6/11/2031,BOLZANO
MEZZULLO,WALTER PIERGIORGIO,ITALIANA,5/12/1984,M,16/8/2016,16/8/2026,BOLOGNA
SYRACUSE,EDUARDO CLAUDIO,ITALIANA,18/3/1996,M,2/3/2015,2/3/2025,TERAMO
MIALE,LARS PEDER,ITALIANA,11/7/1902,M,26/1/2018,26/1/2028,PISA
RIZZUTTO,MERY,ITALIANA,3/13/1983,M,7/2/2021,7/2/2031,POGGIO RENATICO
ALFANO,FREDDY,ITALIANA,14/7/1980,M,19/7/2015,19/7/2025,CAMPOBASSO
DIBACCO,ALESSIO PAOLO,ITALIANA,8/12/2009,M,27/2/2021,27/2/2031,PISA
FRANCH,CATERINA VITTORIA,ITALIANA,28/5/1992,F,14/6/2019,14/6/2029,TERAMO
STEFANO,PIEREUGENIA,ITALIANA,20/9/2009,F,5/13/2022,5/13/2032,BOLZANO
TOBA,FRANCESCO LUCIO,ITALIANA,11/3/1938,M,16/12/2018,16/12/2028,MILANO
DIAZONI,ANNA ROSINA,ITALIANA,6/11/1921,F,14/8/2015,14/8/2025,BARI
DÏARTIBALE,AMTONINO,ITALIANA,26/8/1911,M,28/3/2022,28/3/2032,GAMBETTOLA
VALENTINO,ERASMO SALVATORE,ITALIANA,9/9/2002,M,26/8/2023,26/8/2033,CAMPOBASSO
BRACA,MORIS,ITALIANA,5/12/1921,M,28/1/2018,28/1/2028,MILANO
MAMPRIN,ADAMO LORENZO,ITALIANA,27/8/1928,M,23/2/2016,23/2/2026,POGGIO RENATICO
TYLER,GIORGIO VINCENZO,ITALIANA,12/4/1941,M,5/12/2023,5/12/2033,NUORO
TABACCHI,FABIO VINCENZO,ITALIANA,18/12/2010,M,12/13/2019,12/13/2029,VENEZIA
CEBRELLI,FABIO DOMENICO,ITALIANA,11/1/1925,M,4/3/2015,4/3/2025,BOLZANO
BRACA,MARA COSTANTINA,ITALIANA,3/5/1902,F,24/9/2023,24/9/2033,VIBO VALENTIA
VASALLO,FELICE ANTON,ITALIANA,16/1/1947,M,24/1/2020,24/1/2030,TRENTO
BEASISO,GIUSEPPE NUNZIATO,ITALIANA,12/1/1906,M,24/7/2022,24/7/2032,VENEZIA
RIZZUTTO,EVELIN MARIA,ITALIANA,24/12/1911,F,12/10/2016,12/10/2026,TORINO
DEAUGUSTINO,MOSE,ITALIANA,4/3/1918,M,10/8/2016,10/8/2026,MILANO MARITTIMA
CASCINO,SALVATORE LUIGI,ITALIANA,21/7/1985,M,19/9/2023,19/9/2033,VIBO VALENTIA
DEON,CATIA ANNA MARIA,ITALIANA,16/13/1915,F,7/2/2021,7/2/2031,CAMPOBASSO
SYRACUSE,SALVATORE CIRO,ITALIANA,6/8/2000,M,21/4/2021,21/4/2031,CAGLIARI
MOMBELLO,EZELIO,ITALIANA,5/11/1924,M,6/10/2021,6/10/2031,BARI
CHYURLIA,GIOVANNI BRUNO,ITALIANA,17/6/1961,M,21/11/2018,21/11/2028,MILANO
FAZZOLARI,MAURIZIO GIOVANNI,ITALIANA,6/10/1961,M,22/2/2016,22/2/2026,MILANO MARITTIMA
CHYURLIA,SEBASTIANO NUNZIO,ITALIANA,27/8/1981,M,9/7/2020,9/7/2030,PISA
CASCINO,RAIMONDO MARIANO,ITALIANA,24/12/1911,M,28/1/2022,28/1/2032,BARI
MUZZUPAPPA,EUGENIO CARLO,ITALIANA,17/13/1919,M,26/11/2022,26/11/2032,PALERMO
CORAZZA,ROSARIO F.,ITALIANA,6/9/1969,M,14/2/2015,14/2/2025,BOLOGNA
FLAIM,GIANCARLO FERDINANDO,ITALIANA,28/8/1914,M,12/6/2022,12/6/2032,TORINO
CASCINO,PASQUALINA ANTONIA,ITALIANA,10/12/1933,F,13/8/2016,13/8/2026,BOLZANO
DIZONNO,FRANCESCO BACHISIO,ITALIANA,20/12/1902,M,8/9/2019,8/9/2029,MILANO MARITTIMA
DÏARTIBALE,GIANNI EGIDIO,ITALIANA,2/5/1982,M,8/4/2016,8/4/2026,CAMPOBASSO
PREZZI,ANTONIO MARIO IGNAZI,ITALIANA,26/9/1921,M,2/7/2022,2/7/2032,GAMBETTOLA
DÏARTIBALE,BRUNO ALFONSO,ITALIANA,6/8/1942,M,22/2/2016,22/2/2026,CAMPOBASSO
AZZONI,SECONDO ANTONIO,ITALIANA,1/11/1905,M,7/12/2023,7/12/2033,VENEZIA
FIZZAROTTI,PAOLA ANTONIA,ITALIANA,6/6/1936,F,9/6/2023,9/6/2033,ROMA
GIZZONIO,COSIMO MARIO,ITALIANA,6/6/1956,M,28/9/2016,28/9/2026,CESENATICO
VASALLO,LUISA CHIARA,ITALIANA,27/8/1928,F,27/2/2017,27/2/2027,MILANO
PAPUCCI,MARCO GIOVANNI BATTISTA,ITALIANA,26/6/1904,M,7/12/2023,7/12/2033,CAGLIARI
FAZZOLARI,FILIPPO PIETRO,ITALIANA,11/2/1938,M,20/4/2017,20/4/2027,VIBO VALENTIA
VASALLO,ADUINO,ITALIANA,18/10/1948,M,21/4/2017,21/4/2027,MILANO
BOZZUFFI,GUSMANO,ITALIANA,14/2/1956,M,27/1/2023,27/1/2033,VERCELLI
DOCCHIO,RAFFAELLINA,ITALIANA,5/13/2009,F,14/9/2023,14/9/2033,PISA
CLIVIO,LEANDO,ITALIANA,23/8/1978,M,13/9/2022,13/9/2032,CESENATICO
GUZZON,DIMMO,ITALIANA,2/7/1973,M,22/8/2022,22/8/2032,PALERMO
ACCARINI,CONCETTA RITA,ITALIANA,27/11/2007,F,28/3/2016,28/3/2026,VERCELLI
MARZUTTINI,TIGELLIO,ITALIANA,26/12/1997,M,24/2/2017,24/2/2027,POGGIO RENATICO
BOZZUFFI,DIOGENE,ITALIANA,9/12/1963,M,4/11/2016,4/11/2026,VIBO VALENTIA
FRANCH,EZIO MARIA ERNESTO,ITALIANA,13/8/1962,M,7/11/2017,7/11/2027,FIRENZE
SALOMONE,ACHILLE PIETRO,ITALIANA,7/3/1987,M,28/12/2018,28/12/2028,POGGIO RENATICO
SPAGNOL,EMILIO GEREMIA,ITALIANA,9/11/2006,M,6/6/2017,6/6/2027,ROMA
MUSARRA,CARMINE BENITO,ITALIANA,20/7/1947,M,23/9/2015,23/9/2025,CESENATICO
PUZZUOLI,FLAVIO CLAUDIO,ITALIANA,25/9/1901,M,26/4/2018,26/4/2028,TORINO
MARGAGLIANO,LUCA GIOVANNI,ITALIANA,26/8/1921,M,27/7/2021,27/7/2031,POGGIO RENATICO
VEZZOSI,MARIA GESUINA,ITALIANA,11/5/1945,F,1/3/2019,1/3/2029,MILANO
PAZZI,CARLO EMAN,ITALIANA,24/8/1951,M,7/12/2016,7/12/2026,BARI
RIZZI,CLAUDIO MARIANO,ITALIANA,5/2/1962,M,19/2/2015,19/2/2025,BOLZANO
PAPUCCI,GIUSEPPE MANLIO,ITALIANA,17/9/1919,M,5/5/2017,5/5/2027,VENEZIA
DALFOVO,AGOSTINO JOSE',ITALIANA,5/12/1985,M,20/6/2017,20/6/2027,PALERMO
DEZZUTTI,SERGIO GIULIO,ITALIANA,5/3/2002,M,15/6/2016,15/6/2026,GENOVA
DEPALMA,ALMA MARGHERITA,ITALIANA,11/2/1938,F,11/10/2019,11/10/2029,POGGIO RENATICO
MIALE,GABRIELE NUNZIO,ITALIANA,11/12/1968,M,23/2/2018,23/2/2028,NUORO
RUZZOLINI,NICOLA FAUSTO,ITALIANA,23/13/1906,M,10/12/2017,10/12/2027,GAMBETTOLA
DIZONNO,MAURO PIERO,ITALIANA,2/12/2003,M,21/2/2023,21/2/2033,VIBO VALENTIA
SHUSETTE,GERARDA SANTA,ITALIANA,16/6/2009,F,2/9/2018,2/9/2028,VENEZIA
MENAPACE,ANTONIOQ,ITALIANA,27/7/1992,M,4/7/2016,4/7/2026,MILANO MARITTIMA
PARACHINI,ANTONIO RAMON,ITALIANA,1/10/1927,M,16/8/2018,16/8/2028,PALERMO
ZUZZI,ERMES ANTONIO,ITALIANA,24/9/1911,M,23/4/2020,23/4/2030,CAGLIARI
RIZZUTTO,PIERO EMIDIO,ITALIANA,12/3/1911,M,22/13/2021,22/13/2031,CAMPOBASSO
GUZZON,MARISABEL,ITALIANA,17/1/1927,F,16/8/2022,16/8/2032,CAMPOBASSO
FRANCH,GUIDO MICHELE,ITALIANA,25/13/1920,M,2/13/2017,2/13/2027,PISA
MEZZULLO,VIVETTA,ITALIANA,7/4/1988,F,17/5/2022,17/5/2032,BOLZANO
GARAVAGLIA,ETRUSCO,ITALIANA,21/2/1933,M,2/1/2020,2/1/2030,ROMA
DIAZONI,HUBERT PETER,ITALIANA,23/13/1948,M,23/7/2019,23/7/2029,CAMPOBASSO
TOBA,STAMILLA MARIA,ITALIANA,28/12/1968,F,20/9/2016,20/9/2026,TORINO
MAMPRIN,ITRIA,ITALIANA,26/3/1940,F,22/3/2017,22/3/2027,CAGLIARI
SALVATORE,RINALDI,ITALIANA,7/7/1921,M,14/6/2015,14/6/2025,VENEZIA
MON,GIUSEPPE PIER FERDINANDO,ITALIANA,5/12/1960,M,22/13/2023,22/13/2033,PALERMO
GHOISIO,HANS JOSEF,ITALIANA,1/1/1932,M,12/9/2016,12/9/2026,TORINO
VALENTINI,NICOLA ROCCO,ITALIANA,9/13/1956,M,8/8/2017,8/8/2027,TRENTO
PUZZUOLI,VALERIO GIOVANNI,ITALIANA,10/3/1968,M,22/10/2018,22/10/2028,BOLOGNA
GHOISIO,TOMMASO GIUSEPPE,ITALIANA,12/4/1939,M,4/9/2021,4/9/2031,NAPOLI
